0.000000255997293;0.000769669015426
0.000000211992301;0.004218885034788
0.000000178988557;0.000760263996199
0.000000233005267;0.016739531012718
0.000000173982698;0.000752151012421
0.000000183004886;0.000525949988514
0.000000215019099;0.001453292963561
0.000308631977532;1.023893764999229
0.000154077017214;0.000907716981601
0.001472362026107;0.002867189003155
0.023136429022998;0.025819694041274
0.146432617970277;0.235691808979027
0.154227265971713;0.245472260052338
0.165843078983016;0.228784963022918
0.152967473026365;0.256590495002456
0.161972625995986;0.252801221970003
0.181411276978906;0.274877305026166
0.159008896036539;0.254079885955434
0.188096194004174;0.319210486020893
0.000034069991671;0.092232855968177
0.000000170955900;0.000686721003149
0.000000167987309;0.007417348038871
0.000000201999967;0.000401105000037
0.000000182000008;0.000516879999964
0.000000188000058;0.000269452999873
0.000000190000264;0.000837883999793
