0.000000172000000;0.000808452000001
0.000000239000201;0.001712527000109
0.000000211000042;0.001617006000288
0.000000217999968;0.002140929000234
0.000000191999789;0.002395390999936
0.000000530999841;0.004541438000160
0.000000179999915;0.000690231999670
0.000000199999704;0.000907337000172
0.000000238000212;0.000553990999833
0.000000232999810;0.001587446000485
0.000000199999704;0.000517069000125
0.000000191999789;0.000454615999843
0.000000195999746;0.000523329999851
0.000000226000338;0.000398410998969
0.000000207999619;0.000419070000135
0.000000195999746;0.000850853999509
0.000000198999260;0.000521916999787
0.000000181998985;0.001239626999450
0.000000189998900;0.000424727999416
0.000000214000465;0.005449111000416
0.000000166999598;0.003640502998678
0.000000178999471;0.000349296000422
0.000000173999069;0.000297144000797
0.000000466998245;0.000961969999480
0.000000213000021;0.000354949999746
0.000000187001206;0.000307500999043
0.000000185000317;0.000800662999609
0.000000198999260;0.000410759001170
0.000000197000190;0.000341764000041
0.000000186000761;0.000396364999688
0.000000177999027;0.000344396999935
0.000000167001417;0.000343861998772
0.000000189000275;0.001430581000022
0.000000193000233;0.001802602000680
0.000000185000317;0.000371269999960
0.000000190000719;0.000731930000256
0.000000126001396;0.000202969000384
0.000000170999556;0.000368852999600
0.000000182000804;0.001892578000479
0.000000181000360;0.000803387998531
