0.000000815000021;12164.581032329000664
0.000000496000212;0.001042695001161
0.000000472000465;0.001839095000832
0.000000500998794;0.019224900999689
0.000000501999239;0.000788923998698
0.000000456000635;0.000852024000778
0.000000637999619;0.004692286000136
0.000000435999027;0.000941038999372
0.000000471000021;0.001738089998980
0.000000476000423;0.019098525999652
0.000000551999619;0.001119767001001
0.000000469000952;0.000901809000425
0.000000444999387;0.000534304999746
0.000000427999112;0.000402227000450
0.000000468000508;0.000844853999297
0.000028762000511;0.438194366000971
0.000000461001036;0.002375504000156
0.000000461999662;0.001312492000579
0.000000447000275;0.003596253000069
0.000002037999366;0.001081449001504
0.000001997999789;0.000543768999705
0.000000454998371;0.002156411999749
0.000000435000402;0.000279267998849
0.000000444999387;0.000923874000364
0.000000481000825;0.001236546000655
0.000000463998731;0.002281064000272
